code,cprompt,crawresp,task_id,text,model
../../../../../../AI/Python Programs/Hexagonal Numbers.py,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find nth centered hexagonal number.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""../../../../../../AI/Python Programs/Hexagonal Numbers.py\""}""
  }
]","{
    ""code"": ""../../../../../../AI/Python Programs/Hexagonal Numbers.py""
}",86,Write a function to find nth centered hexagonal number.,deepseek-coder:6.7b
"# Python program to merge three dictionaries

def merge_dicts(dict1, dict2, dict3):
    return {**dict1, **dict2, **dict3}

# Test the function
dict1 = {'a': 1, 'b': 2}
dict2 = {'c': 3, 'd': 4}
dict3 = {'e': 5, 'f': 6}
merged_dict = merge_dicts(dict1, dict2, dict3)
print(merged_dict)","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to merge three dictionaries into a single dictionary.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""# Python program to merge three dictionaries\\n\\ndef merge_dicts(dict1, dict2, dict3):\\n    return {**dict1, **dict2, **dict3}\\n\\n# Test the function\\ndict1 = {'a': 1, 'b': 2}\\ndict2 = {'c': 3, 'd': 4}\\ndict3 = {'e': 5, 'f': 6}\\nmerged_dict = merge_dicts(dict1, dict2, dict3)\\nprint(merged_dict)\""}""
  }
]","{
""code"": ""# Python program to merge three dictionaries\n\ndef merge_dicts(dict1, dict2, dict3):\n    return {**dict1, **dict2, **dict3}\n\n# Test the function\ndict1 = {'a': 1, 'b': 2}\ndict2 = {'c': 3, 'd': 4}\ndict3 = {'e': 5, 'f': 6}\nmerged_dict = merge_dicts(dict1, dict2, dict3)\nprint(merged_dict)""
}",87,Write a function to merge three dictionaries into a single dictionary.,deepseek-coder:6.7b
"# Python program to get frequency of all elements in a list

def get_frequency(lst):
    freq = {}
    for item in lst:
        if (item in freq):
            freq[item] += 1
        else:
            freq[item] = 1
    return freq
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to get the frequency of all the elements in a list, returned as a dictionary.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""# Python program to get frequency of all elements in a list\\n\\ndef get_frequency(lst):\\n    freq = {}\\n    for item in lst:\\n        if (item in freq):\\n            freq[item] += 1\\n        else:\\n            freq[item] = 1\\n    return freq\\n\""}""
  }
]","{
  ""code"": ""# Python program to get frequency of all elements in a list\n\ndef get_frequency(lst):\n    freq = {}\n    for item in lst:\n        if (item in freq):\n            freq[item] += 1\n        else:\n            freq[item] = 1\n    return freq\n""
}",88,"Write a function to get the frequency of all the elements in a list, returned as a dictionary.",deepseek-coder:6.7b
"# Python program to find closest smaller number than n
from bisect import bisect_left
def find_closest(nums, n):
    pos = bisect_left(nums, n)
    if pos == 0:
        return None
    elif nums[pos-1] == n:
        return n
    else:
        return nums[pos-1]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the closest smaller number than n.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find closest smaller number than n\\nfrom bisect import bisect_left\\ndef find_closest(nums, n):\\n    pos = bisect_left(nums, n)\\n    if pos == 0:\\n        return None\\n    elif nums[pos-1] == n:\\n        return n\\n    else:\\n        return nums[pos-1]\\n\""}""
  }
]","{
    ""code"": ""# Python program to find closest smaller number than n\nfrom bisect import bisect_left\ndef find_closest(nums, n):\n    pos = bisect_left(nums, n)\n    if pos == 0:\n        return None\n    elif nums[pos-1] == n:\n        return n\n    else:\n        return nums[pos-1]\n""
}",89,Write a function to find the closest smaller number than n.,deepseek-coder:6.7b
"# Python program to find the length of the longest word

def max_word_length(words):
    return max(len(word) for word in words)
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to find the length of the longest word.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find the length of the longest word\\n\\ndef max_word_length(words):\\n    return max(len(word) for word in words)\\n\""}""
  }
]","{
    ""code"": ""# Python program to find the length of the longest word\n\ndef max_word_length(words):\n    return max(len(word) for word in words)\n""
}",90,Write a python function to find the length of the longest word.,deepseek-coder:6.7b
,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to check if a string is present as a substring in a given list of string values.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\""}""
  }
]","{
    ""code"": """"
}",91,Write a function to check if a string is present as a substring in a given list of string values.,deepseek-coder:6.7b
"# Python program to check if a number is undulating

def is_undulating(num):
    num = str(abs(int(num)))
    for i in range(len(num) - 2):
        if abs(int(num[i]) - int(num[i+1])) == abs(int(num[i+1]) - int(num[i+2])):
            continue
        else:
            return False
    return True
def main():
    num = input(""Enter a number: "")
    if is_undulating(num):
        print(f""{num} is undulating"")
    else:
        print(f""{num} is not undulating"")
if __name__ == '__main__':
    main()
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to check whether the given number is undulating or not.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""# Python program to check if a number is undulating\\n\\ndef is_undulating(num):\\n    num = str(abs(int(num)))\\n    for i in range(len(num) - 2):\\n        if abs(int(num[i]) - int(num[i+1])) == abs(int(num[i+1]) - int(num[i+2])):\\n            continue\\n        else:\\n            return False\\n    return True\\ndef main():\\n    num = input(\\\""Enter a number: \\\"")\\n    if is_undulating(num):\\n        print(f\\\""{num} is undulating\\\"")\\n    else:\\n        print(f\\\""{num} is not undulating\\\"")\\nif __name__ == '__main__':\\n    main()\\n\""}""
  }
]","{
  ""code"": ""# Python program to check if a number is undulating\n\ndef is_undulating(num):\n    num = str(abs(int(num)))\n    for i in range(len(num) - 2):\n        if abs(int(num[i]) - int(num[i+1])) == abs(int(num[i+1]) - int(num[i+2])):\n            continue\n        else:\n            return False\n    return True\ndef main():\n    num = input(\""Enter a number: \"")\n    if is_undulating(num):\n        print(f\""{num} is undulating\"")\n    else:\n        print(f\""{num} is not undulating\"")\nif __name__ == '__main__':\n    main()\n""
}",92,Write a function to check whether the given number is undulating or not.,deepseek-coder:6.7b
"def power(a, b):
    return a ** b","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to calculate the value of 'a' to the power 'b'.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def power(a, b):\\n    return a ** b\""}""
  }
]","{
    ""code"": ""def power(a, b):\n    return a ** b""
}",93,Write a function to calculate the value of 'a' to the power 'b'.,deepseek-coder:6.7b
"# Python program to find first value of tuple with smallest second value
from typing import List, Tuple
import sys

def find_min_second(tuples: List[Tuple[int, int]]) -> int:
    if not tuples:
        return None

    min_sec = sys.maxsize
    first_val = 0

    for pair in tuples:
        sec = pair[1]
        if 0 < sec < min_sec:
            min_sec = sec
            first_val = pair[0]

    return first_val","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Given a list of tuples, write a function that returns the first value of the tuple with the smallest second value.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""# Python program to find first value of tuple with smallest second value\\nfrom typing import List, Tuple\\nimport sys\\n\\ndef find_min_second(tuples: List[Tuple[int, int]]) -> int:\\n    if not tuples:\\n        return None\\n\\n    min_sec = sys.maxsize\\n    first_val = 0\\n\\n    for pair in tuples:\\n        sec = pair[1]\\n        if 0 < sec < min_sec:\\n            min_sec = sec\\n            first_val = pair[0]\\n\\n    return first_val\""}""
  }
]","{
  ""code"": ""# Python program to find first value of tuple with smallest second value\nfrom typing import List, Tuple\nimport sys\n\ndef find_min_second(tuples: List[Tuple[int, int]]) -> int:\n    if not tuples:\n        return None\n\n    min_sec = sys.maxsize\n    first_val = 0\n\n    for pair in tuples:\n        sec = pair[1]\n        if 0 < sec < min_sec:\n            min_sec = sec\n            first_val = pair[0]\n\n    return first_val""
}",94,"Given a list of tuples, write a function that returns the first value of the tuple with the smallest second value.",deepseek-coder:6.7b
,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to find the length of the smallest list in a list of lists.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\""}""
  }
]","{
    ""code"": """"
}",95,Write a python function to find the length of the smallest list in a list of lists.,deepseek-coder:6.7b
,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to find the number of divisors of a given integer.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\""}""
  }
]","{
    ""code"": """"
}",96,Write a python function to find the number of divisors of a given integer.,deepseek-coder:6.7b
"# Python program to find frequency of each element in a flattened list
from collections import Counter

def flat_list_frequency(flat_list):
    return dict(Counter(flat_list))
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find frequency of each element in a flattened list of lists, returned in a dictionary.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""# Python program to find frequency of each element in a flattened list\\nfrom collections import Counter\\n\\ndef flat_list_frequency(flat_list):\\n    return dict(Counter(flat_list))\\n\""}""
  }
]","{
  ""code"": ""# Python program to find frequency of each element in a flattened list\nfrom collections import Counter\n\ndef flat_list_frequency(flat_list):\n    return dict(Counter(flat_list))\n""
}",97,"Write a function to find frequency of each element in a flattened list of lists, returned in a dictionary.",deepseek-coder:6.7b
,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to multiply all the numbers in a list and divide with the length of the list.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\""}""
  }
]","{
    ""code"": """"
}",98,Write a function to multiply all the numbers in a list and divide with the length of the list.,deepseek-coder:6.7b
"# Python 3
# Function to convert decimal number to binary
def dec_to_bin(decimal):
    if decimal == 0:
        return '0'
    else:
        bin_val = """"
        while decimal > 0:
            bin_val += str(decimal % 2)
            decimal //= 2
        return bin_val[::-1]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to convert the given decimal number to its binary equivalent, represented as a string with no leading zeros.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python 3\\n# Function to convert decimal number to binary\\ndef dec_to_bin(decimal):\\n    if decimal == 0:\\n        return '0'\\n    else:\\n        bin_val = \\\""\\\""\\n        while decimal > 0:\\n            bin_val += str(decimal % 2)\\n            decimal //= 2\\n        return bin_val[::-1]\\n\""}""
  }
]","{
    ""code"": ""# Python 3\n# Function to convert decimal number to binary\ndef dec_to_bin(decimal):\n    if decimal == 0:\n        return '0'\n    else:\n        bin_val = \""\""\n        while decimal > 0:\n            bin_val += str(decimal % 2)\n            decimal //= 2\n        return bin_val[::-1]\n""
}",99,"Write a function to convert the given decimal number to its binary equivalent, represented as a string with no leading zeros.",deepseek-coder:6.7b
"# Python3 program to find next smallest palindrome
from math import ceil

def is_palindrome(num):  # Function to check if a number is palindrome
    return str(num) == str(num)[::-1]

def next_smallest_palindrome(num):  # Function to find the next smallest palindrome
    if num <= 0:
        return 1
    else:
        return min([i for i in range(ceil((num+1)/2), num*2) if is_palindrome(i)])
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the next smallest palindrome of a specified integer, returned as an integer.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python3 program to find next smallest palindrome\\nfrom math import ceil\\n\\ndef is_palindrome(num):  # Function to check if a number is palindrome\\n    return str(num) == str(num)[::-1]\\n\\ndef next_smallest_palindrome(num):  # Function to find the next smallest palindrome\\n    if num <= 0:\\n        return 1\\n    else:\\n        return min([i for i in range(ceil((num+1)/2), num*2) if is_palindrome(i)])\\n\""}""
  }
]","{
    ""code"": ""# Python3 program to find next smallest palindrome\nfrom math import ceil\n\ndef is_palindrome(num):  # Function to check if a number is palindrome\n    return str(num) == str(num)[::-1]\n\ndef next_smallest_palindrome(num):  # Function to find the next smallest palindrome\n    if num <= 0:\n        return 1\n    else:\n        return min([i for i in range(ceil((num+1)/2), num*2) if is_palindrome(i)])\n""
}",100,"Write a function to find the next smallest palindrome of a specified integer, returned as an integer.",deepseek-coder:6.7b
"def find_kth(arr, k):
    if 1 <= k <= len(arr):
        return arr[k-1]
    else:
        return None","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the kth element in the given array using 1-based indexing.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def find_kth(arr, k):\\n    if 1 <= k <= len(arr):\\n        return arr[k-1]\\n    else:\\n        return None\""}""
  }
]","{
    ""code"": ""def find_kth(arr, k):\n    if 1 <= k <= len(arr):\n        return arr[k-1]\n    else:\n        return None""
}",101,Write a function to find the kth element in the given array using 1-based indexing.,deepseek-coder:6.7b
"def snake_to_camel(snake_str):
    title_case = ''.join(word.title() for word in snake_str.split('_'))
    camel_case = title_case[0].lower() + title_case[1:]
    return camel_case","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to convert a snake case string to camel case string.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def snake_to_camel(snake_str):\\n    title_case = ''.join(word.title() for word in snake_str.split('_'))\\n    camel_case = title_case[0].lower() + title_case[1:]\\n    return camel_case\""}""
  }
]","{
    ""code"": ""def snake_to_camel(snake_str):\n    title_case = ''.join(word.title() for word in snake_str.split('_'))\n    camel_case = title_case[0].lower() + title_case[1:]\n    return camel_case""
}",102,Write a function to convert a snake case string to camel case string.,deepseek-coder:6.7b
"# Python program to find Eulerian number a(n, m)

def eulerian_number(n, m):
    # base case
    if n == 0:
        return 1
    elif m == 0:
        return 2 ** n
    else:
        sum = 0
        for i in range(n + 1):
            sum += eulerian_number(i, m - 1)
        return sum
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the Eulerian number a(n, m).Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find Eulerian number a(n, m)\\n\\ndef eulerian_number(n, m):\\n    # base case\\n    if n == 0:\\n        return 1\\n    elif m == 0:\\n        return 2 ** n\\n    else:\\n        sum = 0\\n        for i in range(n + 1):\\n            sum += eulerian_number(i, m - 1)\\n        return sum\\n\""}""
  }
]","{
    ""code"": ""# Python program to find Eulerian number a(n, m)\n\ndef eulerian_number(n, m):\n    # base case\n    if n == 0:\n        return 1\n    elif m == 0:\n        return 2 ** n\n    else:\n        sum = 0\n        for i in range(n + 1):\n            sum += eulerian_number(i, m - 1)\n        return sum\n""
}",103,"Write a function to find the Eulerian number a(n, m).",deepseek-coder:6.7b
"def sort_sublists(lst):
    return [sorted(sublist) for sublist in lst]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to sort each sublist of strings in a given list of lists.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def sort_sublists(lst):\\n    return [sorted(sublist) for sublist in lst]\\n\""}""
  }
]","{
    ""code"": ""def sort_sublists(lst):\n    return [sorted(sublist) for sublist in lst]\n""
}",104,Write a function to sort each sublist of strings in a given list of lists.,deepseek-coder:6.7b
"# Python Programming

def count_true_booleans(lst):
    return lst.count(True)

# Testing the function
print(count_true_booleans([True, False, True, False]))
print(count_true_booleans([False, False, False, False]))","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to count true booleans in the given list.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""# Python Programming\\n\\ndef count_true_booleans(lst):\\n    return lst.count(True)\\n\\n# Testing the function\\nprint(count_true_booleans([True, False, True, False]))\\nprint(count_true_booleans([False, False, False, False]))\""}""
  }
]","{
""code"": ""# Python Programming\n\ndef count_true_booleans(lst):\n    return lst.count(True)\n\n# Testing the function\nprint(count_true_booleans([True, False, True, False]))\nprint(count_true_booleans([False, False, False, False]))""
}",105,Write a python function to count true booleans in the given list.,deepseek-coder:6.7b
"#!python
from typing import List, Tuple
def append_list_to_tuples(lst: List[int], tpls: Tuple[Tuple[int]])
    return [x + y for x in lst for y in tpls]","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to append the given list to the given tuples.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""#!python\\nfrom typing import List, Tuple\\ndef append_list_to_tuples(lst: List[int], tpls: Tuple[Tuple[int]])\\n    return [x + y for x in lst for y in tpls]\""}""
  }
]","{
  ""code"": ""#!python\nfrom typing import List, Tuple\ndef append_list_to_tuples(lst: List[int], tpls: Tuple[Tuple[int]])\n    return [x + y for x in lst for y in tpls]""
}",106,Write a function to append the given list to the given tuples.,deepseek-coder:6.7b
"def merge_sorted_lists(list1, list2, list3):
    return sorted(list1 + list2 + list3)
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to merge three lists into a single sorted list.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def merge_sorted_lists(list1, list2, list3):\\n    return sorted(list1 + list2 + list3)\\n\""}""
  }
]","{
    ""code"": ""def merge_sorted_lists(list1, list2, list3):\n    return sorted(list1 + list2 + list3)\n""
}",108,Write a function to merge three lists into a single sorted list.,deepseek-coder:6.7b
"# Python 3
import itertools
def binary_rotation(s):
    s = [int(c) for c in s]
    n = len(s)
    count = 0
    for i in range(n):
        if sum(itertools.islice(itertools.cycle(s), i, None)) % 2 == 1:
            count += 1
    return count","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to find the number of numbers with an odd value when rotating a binary string the given number of times.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python 3\\nimport itertools\\ndef binary_rotation(s):\\n    s = [int(c) for c in s]\\n    n = len(s)\\n    count = 0\\n    for i in range(n):\\n        if sum(itertools.islice(itertools.cycle(s), i, None)) % 2 == 1:\\n            count += 1\\n    return count\""}""
  }
]","{
    ""code"": ""# Python 3\nimport itertools\ndef binary_rotation(s):\n    s = [int(c) for c in s]\n    n = len(s)\n    count = 0\n    for i in range(n):\n        if sum(itertools.islice(itertools.cycle(s), i, None)) % 2 == 1:\n            count += 1\n    return count""
}",109,Write a python function to find the number of numbers with an odd value when rotating a binary string the given number of times.,deepseek-coder:6.7b
"# Python program to find common elements in nested lists
from typing import List

def find_common(list1: List[List], list2: List[List]) -> List:
    return [item for sublist1 in list1 for item in sublist1 if item in (sublist2 := [item for sublist2 in list2 for item in sublist2])]","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the common elements in given nested lists.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find common elements in nested lists\\nfrom typing import List\\n\\ndef find_common(list1: List[List], list2: List[List]) -> List:\\n    return [item for sublist1 in list1 for item in sublist1 if item in (sublist2 := [item for sublist2 in list2 for item in sublist2])]\""}""
  }
]","{
    ""code"": ""# Python program to find common elements in nested lists\nfrom typing import List\n\ndef find_common(list1: List[List], list2: List[List]) -> List:\n    return [item for sublist1 in list1 for item in sublist1 if item in (sublist2 := [item for sublist2 in list2 for item in sublist2])]""
}",111,Write a function to find the common elements in given nested lists.,deepseek-coder:6.7b
"# Python program to check if a string represents an integer

def is_integer(s):
    try:
        int(s)
        return True
    except ValueError:
        return False","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to check if a string represents an integer or not.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to check if a string represents an integer\\n\\ndef is_integer(s):\\n    try:\\n        int(s)\\n        return True\\n    except ValueError:\\n        return False\""}""
  }
]","{
    ""code"": ""# Python program to check if a string represents an integer\n\ndef is_integer(s):\n    try:\n        int(s)\n        return True\n    except ValueError:\n        return False""
}",113,Write a function to check if a string represents an integer or not.,deepseek-coder:6.7b
