code,cprompt,crawresp,task_id,text,model
"from typing import List, Any

def count_sublists_containing_element(lst: List[List[Any]], element: Any) -> int:
    count = 0
    for sublist in lst:
        if element in sublist:
            count += 1
    return count","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to count the number of sublists containing a particular element.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from typing import List, Any\\n\\ndef count_sublists_containing_element(lst: List[List[Any]], element: Any) -> int:\\n    count = 0\\n    for sublist in lst:\\n        if element in sublist:\\n            count += 1\\n    return count\""}""
  }
]","{""code"": ""from typing import List, Any\n\ndef count_sublists_containing_element(lst: List[List[Any]], element: Any) -> int:\n    count = 0\n    for sublist in lst:\n        if element in sublist:\n            count += 1\n    return count""}",425,Write a function to count the number of sublists containing a particular element.,DeepSeek-V3.1
"def filter_odd_numbers(numbers):
    if not isinstance(numbers, list):
        raise TypeError(""Input must be a list"")
    return [num for num in numbers if isinstance(num, int) and num % 2 != 0]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to filter odd numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def filter_odd_numbers(numbers):\\n    if not isinstance(numbers, list):\\n        raise TypeError(\\\""Input must be a list\\\"")\\n    return [num for num in numbers if isinstance(num, int) and num % 2 != 0]\""}""
  }
]","{""code"": ""def filter_odd_numbers(numbers):\n    if not isinstance(numbers, list):\n        raise TypeError(\""Input must be a list\"")\n    return [num for num in numbers if isinstance(num, int) and num % 2 != 0]""}",426,Write a function to filter odd numbers.,DeepSeek-V3.1
"def convert_date(date_str):
    try:
        year, month, day = date_str.split('-')
        if len(year) != 4 or len(month) != 2 or len(day) != 2:
            raise ValueError(""Invalid date format"")
        return f""{day}-{month}-{year}""
    except ValueError:
        raise ValueError(""Invalid date format"")","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def convert_date(date_str):\\n    try:\\n        year, month, day = date_str.split('-')\\n        if len(year) != 4 or len(month) != 2 or len(day) != 2:\\n            raise ValueError(\\\""Invalid date format\\\"")\\n        return f\\\""{day}-{month}-{year}\\\""\\n    except ValueError:\\n        raise ValueError(\\\""Invalid date format\\\"")\""}""
  }
]","{""code"": ""def convert_date(date_str):\n    try:\n        year, month, day = date_str.split('-')\n        if len(year) != 4 or len(month) != 2 or len(day) != 2:\n            raise ValueError(\""Invalid date format\"")\n        return f\""{day}-{month}-{year}\""\n    except ValueError:\n        raise ValueError(\""Invalid date format\"")""}",427,Write a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.,DeepSeek-V3.1
"def shell_sort(arr):
    n = len(arr)
    gap = n // 2
    while gap > 0:
        for i in range(gap, n):
            temp = arr[i]
            j = i
            while j >= gap and arr[j - gap] > temp:
                arr[j] = arr[j - gap]
                j -= gap
            arr[j] = temp
        gap //= 2","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to sort the given array by using shell sort.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def shell_sort(arr):\\n    n = len(arr)\\n    gap = n // 2\\n    while gap > 0:\\n        for i in range(gap, n):\\n            temp = arr[i]\\n            j = i\\n            while j >= gap and arr[j - gap] > temp:\\n                arr[j] = arr[j - gap]\\n                j -= gap\\n            arr[j] = temp\\n        gap //= 2\""}""
  }
]","{""code"": ""def shell_sort(arr):\n    n = len(arr)\n    gap = n // 2\n    while gap > 0:\n        for i in range(gap, n):\n            temp = arr[i]\n            j = i\n            while j >= gap and arr[j - gap] > temp:\n                arr[j] = arr[j - gap]\n                j -= gap\n            arr[j] = temp\n        gap //= 2""}",428,Write a function to sort the given array by using shell sort.,DeepSeek-V3.1
"def extract_elementwise(tuple1, tuple2):
    if not isinstance(tuple1, tuple) or not isinstance(tuple2, tuple):
        raise TypeError(""Both arguments must be tuples"")
    
    min_length = min(len(tuple1), len(tuple2))
    result = []
    
    for i in range(min_length):
        result.append((tuple1[i], tuple2[i]))
    
    return tuple(result)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to extract the elementwise and tuples from the given two tuples.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def extract_elementwise(tuple1, tuple2):\\n    if not isinstance(tuple1, tuple) or not isinstance(tuple2, tuple):\\n        raise TypeError(\\\""Both arguments must be tuples\\\"")\\n    \\n    min_length = min(len(tuple1), len(tuple2))\\n    result = []\\n    \\n    for i in range(min_length):\\n        result.append((tuple1[i], tuple2[i]))\\n    \\n    return tuple(result)\""}""
  }
]","{""code"": ""def extract_elementwise(tuple1, tuple2):\n    if not isinstance(tuple1, tuple) or not isinstance(tuple2, tuple):\n        raise TypeError(\""Both arguments must be tuples\"")\n    \n    min_length = min(len(tuple1), len(tuple2))\n    result = []\n    \n    for i in range(min_length):\n        result.append((tuple1[i], tuple2[i]))\n    \n    return tuple(result)""}",429,Write a function to extract the elementwise and tuples from the given two tuples.,DeepSeek-V3.1
"import math

def directrix(a, b, c, vertex=None, focus=None):
    if vertex is not None and focus is not None:
        if vertex[0] == focus[0]:
            p = focus[1] - vertex[1]
            directrix_y = vertex[1] - p
            return f""y = {directrix_y}""
        elif vertex[1] == focus[1]:
            p = focus[0] - vertex[0]
            directrix_x = vertex[0] - p
            return f""x = {directrix_x}""
        else:
            raise ValueError(""Parabola must be axis-aligned"")
    else:
        if a == 0:
            raise ValueError(""Not a quadratic equation (a cannot be zero)"")
        
        discriminant = b*b - 4*a*c
        h = -b / (2*a)
        k = (4*a*c - b*b) / (4*a)
        
        p = 1 / (4*a)
        
        if a > 0:
            directrix_y = k - p
            return f""y = {directrix_y}""
        else:
            directrix_y = k + p
            return f""y = {directrix_y}""","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the directrix of a parabola.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""import math\\n\\ndef directrix(a, b, c, vertex=None, focus=None):\\n    if vertex is not None and focus is not None:\\n        if vertex[0] == focus[0]:\\n            p = focus[1] - vertex[1]\\n            directrix_y = vertex[1] - p\\n            return f\\\""y = {directrix_y}\\\""\\n        elif vertex[1] == focus[1]:\\n            p = focus[0] - vertex[0]\\n            directrix_x = vertex[0] - p\\n            return f\\\""x = {directrix_x}\\\""\\n        else:\\n            raise ValueError(\\\""Parabola must be axis-aligned\\\"")\\n    else:\\n        if a == 0:\\n            raise ValueError(\\\""Not a quadratic equation (a cannot be zero)\\\"")\\n        \\n        discriminant = b*b - 4*a*c\\n        h = -b / (2*a)\\n        k = (4*a*c - b*b) / (4*a)\\n        \\n        p = 1 / (4*a)\\n        \\n        if a > 0:\\n            directrix_y = k - p\\n            return f\\\""y = {directrix_y}\\\""\\n        else:\\n            directrix_y = k + p\\n            return f\\\""y = {directrix_y}\\\""\""}""
  }
]","{""code"": ""import math\n\ndef directrix(a, b, c, vertex=None, focus=None):\n    if vertex is not None and focus is not None:\n        if vertex[0] == focus[0]:\n            p = focus[1] - vertex[1]\n            directrix_y = vertex[1] - p\n            return f\""y = {directrix_y}\""\n        elif vertex[1] == focus[1]:\n            p = focus[0] - vertex[0]\n            directrix_x = vertex[0] - p\n            return f\""x = {directrix_x}\""\n        else:\n            raise ValueError(\""Parabola must be axis-aligned\"")\n    else:\n        if a == 0:\n            raise ValueError(\""Not a quadratic equation (a cannot be zero)\"")\n        \n        discriminant = b*b - 4*a*c\n        h = -b / (2*a)\n        k = (4*a*c - b*b) / (4*a)\n        \n        p = 1 / (4*a)\n        \n        if a > 0:\n            directrix_y = k - p\n            return f\""y = {directrix_y}\""\n        else:\n            directrix_y = k + p\n            return f\""y = {directrix_y}\""""}",430,Write a function to find the directrix of a parabola.,DeepSeek-V3.1
"def common_element(list1, list2):
    return any(item in list2 for item in list1)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes two lists and returns true if they have at least one common element.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def common_element(list1, list2):\\n    return any(item in list2 for item in list1)\""}""
  }
]","{""code"": ""def common_element(list1, list2):\n    return any(item in list2 for item in list1)""}",431,Write a function that takes two lists and returns true if they have at least one common element.,DeepSeek-V3.1
"import math

def median_of_trapezium(a, b):
    if not (isinstance(a, (int, float)) and isinstance(b, (int, float))):
        raise TypeError(""Both bases must be numeric values"")
    if a < 0 or b < 0:
        raise ValueError(""Bases must be non-negative"")
    return (a + b) / 2","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the median length of a trapezium.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""import math\\n\\ndef median_of_trapezium(a, b):\\n    if not (isinstance(a, (int, float)) and isinstance(b, (int, float))):\\n        raise TypeError(\\\""Both bases must be numeric values\\\"")\\n    if a < 0 or b < 0:\\n        raise ValueError(\\\""Bases must be non-negative\\\"")\\n    return (a + b) / 2\""\n}""
  }
]","{
    ""code"": ""import math\n\ndef median_of_trapezium(a, b):\n    if not (isinstance(a, (int, float)) and isinstance(b, (int, float))):\n        raise TypeError(\""Both bases must be numeric values\"")\n    if a < 0 or b < 0:\n        raise ValueError(\""Bases must be non-negative\"")\n    return (a + b) / 2""
}",432,Write a function to find the median length of a trapezium.,DeepSeek-V3.1
"def is_greater_than_all(number, array):
    if not array:
        return True
    return all(number > element for element in array)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to check whether the entered number is greater than the elements of the given array.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def is_greater_than_all(number, array):\\n    if not array:\\n        return True\\n    return all(number > element for element in array)\""}""
  }
]","{""code"": ""def is_greater_than_all(number, array):\n    if not array:\n        return True\n    return all(number > element for element in array)""}",433,Write a function to check whether the entered number is greater than the elements of the given array.,DeepSeek-V3.1
"import re

def match_pattern(s: str) -> bool:
    pattern = r'ab+'
    return bool(re.fullmatch(pattern, s))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that matches a string that has an a followed by one or more b's.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""import re\\n\\ndef match_pattern(s: str) -> bool:\\n    pattern = r'ab+'\\n    return bool(re.fullmatch(pattern, s))\""}""
  }
]","{""code"": ""import re\n\ndef match_pattern(s: str) -> bool:\n    pattern = r'ab+'\n    return bool(re.fullmatch(pattern, s))""}",434,Write a function that matches a string that has an a followed by one or more b's.,DeepSeek-V3.1
"def last_digit(n):
    return abs(n) % 10","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the last digit of a given number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""def last_digit(n):\\n    return abs(n) % 10\""\n}""
  }
]","{
    ""code"": ""def last_digit(n):\n    return abs(n) % 10""
}",435,Write a python function to find the last digit of a given number.,DeepSeek-V3.1
"def get_negative_numbers(numbers):
    return [num for num in numbers if num < 0]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to return the negative numbers in a list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def get_negative_numbers(numbers):\\n    return [num for num in numbers if num < 0]\""}""
  }
]","{""code"": ""def get_negative_numbers(numbers):\n    return [num for num in numbers if num < 0]""}",436,Write a python function to return the negative numbers in a list.,DeepSeek-V3.1
"def remove_odd_chars(s: str) -> str:
    if not isinstance(s, str):
        raise TypeError(""Input must be a string"")
    return ''.join(char for index, char in enumerate(s) if index % 2 == 0)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to remove odd characters in a string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def remove_odd_chars(s: str) -> str:\\n    if not isinstance(s, str):\\n        raise TypeError(\\\""Input must be a string\\\"")\\n    return ''.join(char for index, char in enumerate(s) if index % 2 == 0)\""}""
  }
]","{""code"": ""def remove_odd_chars(s: str) -> str:\n    if not isinstance(s, str):\n        raise TypeError(\""Input must be a string\"")\n    return ''.join(char for index, char in enumerate(s) if index % 2 == 0)""}",437,Write a function to remove odd characters in a string.,DeepSeek-V3.1
"from collections import defaultdict

def count_bidirectional_pairs(tuples_list):
    if not isinstance(tuples_list, list):
        return 0
    
    count = 0
    seen = defaultdict(int)
    
    for t in tuples_list:
        if not isinstance(t, tuple) or len(t) != 2:
            continue
            
        a, b = t
        reversed_pair = (b, a)
        
        if seen[reversed_pair] > 0:
            count += 1
            seen[reversed_pair] -= 1
        else:
            seen[t] += 1
    
    return count","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to count bidirectional tuple pairs.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from collections import defaultdict\\n\\ndef count_bidirectional_pairs(tuples_list):\\n    if not isinstance(tuples_list, list):\\n        return 0\\n    \\n    count = 0\\n    seen = defaultdict(int)\\n    \\n    for t in tuples_list:\\n        if not isinstance(t, tuple) or len(t) != 2:\\n            continue\\n            \\n        a, b = t\\n        reversed_pair = (b, a)\\n        \\n        if seen[reversed_pair] > 0:\\n            count += 1\\n            seen[reversed_pair] -= 1\\n        else:\\n            seen[t] += 1\\n    \\n    return count\""}""
  }
]","{""code"": ""from collections import defaultdict\n\ndef count_bidirectional_pairs(tuples_list):\n    if not isinstance(tuples_list, list):\n        return 0\n    \n    count = 0\n    seen = defaultdict(int)\n    \n    for t in tuples_list:\n        if not isinstance(t, tuple) or len(t) != 2:\n            continue\n            \n        a, b = t\n        reversed_pair = (b, a)\n        \n        if seen[reversed_pair] > 0:\n            count += 1\n            seen[reversed_pair] -= 1\n        else:\n            seen[t] += 1\n    \n    return count""}",438,Write a function to count bidirectional tuple pairs.,DeepSeek-V3.1
"def join_integers(integers):
    if not integers:
        return None
    try:
        return int(''.join(str(num) for num in integers))
    except (ValueError, TypeError):
        return None","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to join a list of multiple integers into a single integer.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def join_integers(integers):\\n    if not integers:\\n        return None\\n    try:\\n        return int(''.join(str(num) for num in integers))\\n    except (ValueError, TypeError):\\n        return None\""}""
  }
]","{""code"": ""def join_integers(integers):\n    if not integers:\n        return None\n    try:\n        return int(''.join(str(num) for num in integers))\n    except (ValueError, TypeError):\n        return None""}",439,Write a function to join a list of multiple integers into a single integer.,DeepSeek-V3.1
"import nltk
from nltk.tokenize import word_tokenize
from nltk.tag import pos_tag

def find_first_adverb(sentence):
    if not isinstance(sentence, str) or not sentence.strip():
        return None
    
    try:
        tokens = word_tokenize(sentence)
        tagged = pos_tag(tokens)
        
        for i, (word, pos) in enumerate(tagged):
            if pos == 'RB':
                start_index = sentence.find(word)
                end_index = start_index + len(word)
                return {
                    'adverb': word,
                    'start': start_index,
                    'end': end_index
                }
        return None
    except:
        return None","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the first adverb and their positions in a given sentence.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n  \""code\"": \""import nltk\\nfrom nltk.tokenize import word_tokenize\\nfrom nltk.tag import pos_tag\\n\\ndef find_first_adverb(sentence):\\n    if not isinstance(sentence, str) or not sentence.strip():\\n        return None\\n    \\n    try:\\n        tokens = word_tokenize(sentence)\\n        tagged = pos_tag(tokens)\\n        \\n        for i, (word, pos) in enumerate(tagged):\\n            if pos == 'RB':\\n                start_index = sentence.find(word)\\n                end_index = start_index + len(word)\\n                return {\\n                    'adverb': word,\\n                    'start': start_index,\\n                    'end': end_index\\n                }\\n        return None\\n    except:\\n        return None\""\n}""
  }
]","{
  ""code"": ""import nltk\nfrom nltk.tokenize import word_tokenize\nfrom nltk.tag import pos_tag\n\ndef find_first_adverb(sentence):\n    if not isinstance(sentence, str) or not sentence.strip():\n        return None\n    \n    try:\n        tokens = word_tokenize(sentence)\n        tagged = pos_tag(tokens)\n        \n        for i, (word, pos) in enumerate(tagged):\n            if pos == 'RB':\n                start_index = sentence.find(word)\n                end_index = start_index + len(word)\n                return {\n                    'adverb': word,\n                    'start': start_index,\n                    'end': end_index\n                }\n        return None\n    except:\n        return None""
}",440,Write a function to find the first adverb and their positions in a given sentence.,DeepSeek-V3.1
"def surface_area_cube(side_length):
    if side_length < 0:
        raise ValueError(""Side length must be non-negative"")
    return 6 * (side_length ** 2)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the surface area of a cube of a given size.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def surface_area_cube(side_length):\\n    if side_length < 0:\\n        raise ValueError(\\\""Side length must be non-negative\\\"")\\n    return 6 * (side_length ** 2)\""}""
  }
]","{""code"": ""def surface_area_cube(side_length):\n    if side_length < 0:\n        raise ValueError(\""Side length must be non-negative\"")\n    return 6 * (side_length ** 2)""}",441,Write a function to find the surface area of a cube of a given size.,DeepSeek-V3.1
"from typing import List

def positive_ratio(arr: List[int]) -> float:
    if not arr:
        return 0.0
    positive_count = sum(1 for num in arr if num > 0)
    return positive_count / len(arr)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the ration of positive numbers in an array of integers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from typing import List\\n\\ndef positive_ratio(arr: List[int]) -> float:\\n    if not arr:\\n        return 0.0\\n    positive_count = sum(1 for num in arr if num > 0)\\n    return positive_count / len(arr)\""}""
  }
]","{""code"": ""from typing import List\n\ndef positive_ratio(arr: List[int]) -> float:\n    if not arr:\n        return 0.0\n    positive_count = sum(1 for num in arr if num > 0)\n    return positive_count / len(arr)""}",442,Write a function to find the ration of positive numbers in an array of integers.,DeepSeek-V3.1
