code,cprompt,crawresp,task_id,entry_point,prompt,model
"def is_happy(s):
    if len(s) < 3:
        return False
    for i in range(len(s) - 2):
        if len(set(s[i:i+3])) != 3:
            return False
    return True","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef is_happy(s):\n    \""\""\""You are given a string s.\n    Your task is to check if the string is happy or not.\n    A string is happy if its length is at least 3 and every 3 consecutive letters are distinct\n    For example:\n    is_happy(a) => False\n    is_happy(aa) => False\n    is_happy(abcd) => True\n    is_happy(aabb) => False\n    is_happy(adb) => True\n    is_happy(xyy) => False\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: is_happy\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def is_happy(s):\\n    if len(s) < 3:\\n        return False\\n    for i in range(len(s) - 2):\\n        if len(set(s[i:i+3])) != 3:\\n            return False\\n    return True\""}""
  }
]","{""code"":""def is_happy(s):\n    if len(s) < 3:\n        return False\n    for i in range(len(s) - 2):\n        if len(set(s[i:i+3])) != 3:\n            return False\n    return True""}",HumanEval/80,is_happy,"
def is_happy(s):
    """"""You are given a string s.
    Your task is to check if the string is happy or not.
    A string is happy if its length is at least 3 and every 3 consecutive letters are distinct
    For example:
    is_happy(a) => False
    is_happy(aa) => False
    is_happy(abcd) => True
    is_happy(aabb) => False
    is_happy(adb) => True
    is_happy(xyy) => False
    """"""
",gpt-4o-mini
"def numerical_letter_grade(grades):
    letter_grades = []
    for gpa in grades:
        if gpa == 4.0:
            letter_grades.append('A+')
        elif gpa > 3.7:
            letter_grades.append('A')
        elif gpa > 3.3:
            letter_grades.append('A-')
        elif gpa > 3.0:
            letter_grades.append('B+')
        elif gpa > 2.7:
            letter_grades.append('B')
        elif gpa > 2.3:
            letter_grades.append('B-')
        elif gpa > 2.0:
            letter_grades.append('C+')
        elif gpa > 1.7:
            letter_grades.append('C')
        elif gpa > 1.3:
            letter_grades.append('C-')
        elif gpa > 1.0:
            letter_grades.append('D+')
        elif gpa > 0.7:
            letter_grades.append('D')
        elif gpa > 0.0:
            letter_grades.append('D-')
        else:
            letter_grades.append('E')
    return letter_grades","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef numerical_letter_grade(grades):\n    \""\""\""It is the last week of the semester and the teacher has to give the grades\n    to students. The teacher has been making her own algorithm for grading.\n    The only problem is, she has lost the code she used for grading.\n    She has given you a list of GPAs for some students and you have to write \n    a function that can output a list of letter grades using the following table:\n             GPA       |    Letter grade\n              4.0                A+\n            > 3.7                A \n            > 3.3                A- \n            > 3.0                B+\n            > 2.7                B \n            > 2.3                B-\n            > 2.0                C+\n            > 1.7                C\n            > 1.3                C-\n            > 1.0                D+ \n            > 0.7                D \n            > 0.0                D-\n              0.0                E\n    \n\n    Example:\n    grade_equation([4.0, 3, 1.7, 2, 3.5]) ==> ['A+', 'B', 'C-', 'C', 'A-']\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: numerical_letter_grade\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def numerical_letter_grade(grades):\\n    letter_grades = []\\n    for gpa in grades:\\n        if gpa == 4.0:\\n            letter_grades.append('A+')\\n        elif gpa > 3.7:\\n            letter_grades.append('A')\\n        elif gpa > 3.3:\\n            letter_grades.append('A-')\\n        elif gpa > 3.0:\\n            letter_grades.append('B+')\\n        elif gpa > 2.7:\\n            letter_grades.append('B')\\n        elif gpa > 2.3:\\n            letter_grades.append('B-')\\n        elif gpa > 2.0:\\n            letter_grades.append('C+')\\n        elif gpa > 1.7:\\n            letter_grades.append('C')\\n        elif gpa > 1.3:\\n            letter_grades.append('C-')\\n        elif gpa > 1.0:\\n            letter_grades.append('D+')\\n        elif gpa > 0.7:\\n            letter_grades.append('D')\\n        elif gpa > 0.0:\\n            letter_grades.append('D-')\\n        else:\\n            letter_grades.append('E')\\n    return letter_grades\""}""
  }
]","{""code"":""def numerical_letter_grade(grades):\n    letter_grades = []\n    for gpa in grades:\n        if gpa == 4.0:\n            letter_grades.append('A+')\n        elif gpa > 3.7:\n            letter_grades.append('A')\n        elif gpa > 3.3:\n            letter_grades.append('A-')\n        elif gpa > 3.0:\n            letter_grades.append('B+')\n        elif gpa > 2.7:\n            letter_grades.append('B')\n        elif gpa > 2.3:\n            letter_grades.append('B-')\n        elif gpa > 2.0:\n            letter_grades.append('C+')\n        elif gpa > 1.7:\n            letter_grades.append('C')\n        elif gpa > 1.3:\n            letter_grades.append('C-')\n        elif gpa > 1.0:\n            letter_grades.append('D+')\n        elif gpa > 0.7:\n            letter_grades.append('D')\n        elif gpa > 0.0:\n            letter_grades.append('D-')\n        else:\n            letter_grades.append('E')\n    return letter_grades""}",HumanEval/81,numerical_letter_grade,"
def numerical_letter_grade(grades):
    """"""It is the last week of the semester and the teacher has to give the grades
    to students. The teacher has been making her own algorithm for grading.
    The only problem is, she has lost the code she used for grading.
    She has given you a list of GPAs for some students and you have to write 
    a function that can output a list of letter grades using the following table:
             GPA       |    Letter grade
              4.0                A+
            > 3.7                A 
            > 3.3                A- 
            > 3.0                B+
            > 2.7                B 
            > 2.3                B-
            > 2.0                C+
            > 1.7                C
            > 1.3                C-
            > 1.0                D+ 
            > 0.7                D 
            > 0.0                D-
              0.0                E
    

    Example:
    grade_equation([4.0, 3, 1.7, 2, 3.5]) ==> ['A+', 'B', 'C-', 'C', 'A-']
    """"""
",gpt-4o-mini
"def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True


def prime_length(string):
    return is_prime(len(string))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef prime_length(string):\n    \""\""\""Write a function that takes a string and returns True if the string\n    length is a prime number or False otherwise\n    Examples\n    prime_length('Hello') == True\n    prime_length('abcdcba') == True\n    prime_length('kittens') == True\n    prime_length('orange') == False\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: prime_length\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def is_prime(n):\\n    if n <= 1:\\n        return False\\n    for i in range(2, int(n**0.5) + 1):\\n        if n % i == 0:\\n            return False\\n    return True\\n\\n\\ndef prime_length(string):\\n    return is_prime(len(string))\""}""
  }
]","{""code"":""def is_prime(n):\n    if n <= 1:\n        return False\n    for i in range(2, int(n**0.5) + 1):\n        if n % i == 0:\n            return False\n    return True\n\n\ndef prime_length(string):\n    return is_prime(len(string))""}",HumanEval/82,prime_length,"
def prime_length(string):
    """"""Write a function that takes a string and returns True if the string
    length is a prime number or False otherwise
    Examples
    prime_length('Hello') == True
    prime_length('abcdcba') == True
    prime_length('kittens') == True
    prime_length('orange') == False
    """"""
",gpt-4o-mini
"def starts_one_ends(n):
    if n <= 0:
        return 0
    if n == 1:
        return 2  # 1 and 1 are both valid
    count_starting_with_1 = 10 ** (n - 1)  # Numbers starting with 1
    count_ending_with_1 = 10 ** (n - 1)  # Numbers ending with 1
    count_both = 10 ** (n - 2)  # Numbers both starting and ending with 1
    return count_starting_with_1 + count_ending_with_1 - count_both","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef starts_one_ends(n):\n    \""\""\""\n    Given a positive integer n, return the count of the numbers of n-digit\n    positive integers that start or end with 1.\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: starts_one_ends\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def starts_one_ends(n):\\n    if n <= 0:\\n        return 0\\n    if n == 1:\\n        return 2  # 1 and 1 are both valid\\n    count_starting_with_1 = 10 ** (n - 1)  # Numbers starting with 1\\n    count_ending_with_1 = 10 ** (n - 1)  # Numbers ending with 1\\n    count_both = 10 ** (n - 2)  # Numbers both starting and ending with 1\\n    return count_starting_with_1 + count_ending_with_1 - count_both\""}""
  }
]","{""code"":""def starts_one_ends(n):\n    if n <= 0:\n        return 0\n    if n == 1:\n        return 2  # 1 and 1 are both valid\n    count_starting_with_1 = 10 ** (n - 1)  # Numbers starting with 1\n    count_ending_with_1 = 10 ** (n - 1)  # Numbers ending with 1\n    count_both = 10 ** (n - 2)  # Numbers both starting and ending with 1\n    return count_starting_with_1 + count_ending_with_1 - count_both""}",HumanEval/83,starts_one_ends,"
def starts_one_ends(n):
    """"""
    Given a positive integer n, return the count of the numbers of n-digit
    positive integers that start or end with 1.
    """"""
",gpt-4o-mini
"def solve(N):
    digit_sum = sum(int(digit) for digit in str(N))
    return bin(digit_sum)[2:]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef solve(N):\n    \""\""\""Given a positive integer N, return the total sum of its digits in binary.\n    \n    Example\n        For N = 1000, the sum of digits will be 1 the output should be \""1\"".\n        For N = 150, the sum of digits will be 6 the output should be \""110\"".\n        For N = 147, the sum of digits will be 12 the output should be \""1100\"".\n    \n    Variables:\n        @N integer\n             Constraints: 0 \u2264 N \u2264 10000.\n    Output:\n         a string of binary number\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: solve\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def solve(N):\\n    digit_sum = sum(int(digit) for digit in str(N))\\n    return bin(digit_sum)[2:]\""}""
  }
]","{""code"":""def solve(N):\n    digit_sum = sum(int(digit) for digit in str(N))\n    return bin(digit_sum)[2:]""}",HumanEval/84,solve,"
def solve(N):
    """"""Given a positive integer N, return the total sum of its digits in binary.
    
    Example
        For N = 1000, the sum of digits will be 1 the output should be ""1"".
        For N = 150, the sum of digits will be 6 the output should be ""110"".
        For N = 147, the sum of digits will be 12 the output should be ""1100"".
    
    Variables:
        @N integer
             Constraints: 0 ≤ N ≤ 10000.
    Output:
         a string of binary number
    """"""
",gpt-4o-mini
"def add(lst):
    return sum(lst[i] for i in range(1, len(lst), 2) if lst[i] % 2 == 0)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef add(lst):\n    \""\""\""Given a non-empty list of integers lst. add the even elements that are at odd indices..\n\n\n    Examples:\n        add([4, 2, 6, 7]) ==> 2 \n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: add\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def add(lst):\\n    return sum(lst[i] for i in range(1, len(lst), 2) if lst[i] % 2 == 0)\""}""
  }
]","{""code"":""def add(lst):\n    return sum(lst[i] for i in range(1, len(lst), 2) if lst[i] % 2 == 0)""}",HumanEval/85,add,"
def add(lst):
    """"""Given a non-empty list of integers lst. add the even elements that are at odd indices..


    Examples:
        add([4, 2, 6, 7]) ==> 2 
    """"""
",gpt-4o-mini
"def anti_shuffle(s):
    words = s.split(' ')
    ordered_words = []
    for word in words:
        if word:
            ordered_words.append(''.join(sorted(word)))
        else:
            ordered_words.append('')
    return ' '.join(ordered_words)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef anti_shuffle(s):\n    \""\""\""\n    Write a function that takes a string and returns an ordered version of it.\n    Ordered version of string, is a string where all words (separated by space)\n    are replaced by a new word where all the characters arranged in\n    ascending order based on ascii value.\n    Note: You should keep the order of words and blank spaces in the sentence.\n\n    For example:\n    anti_shuffle('Hi') returns 'Hi'\n    anti_shuffle('hello') returns 'ehllo'\n    anti_shuffle('Hello World!!!') returns 'Hello !!!Wdlor'\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: anti_shuffle\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def anti_shuffle(s):\\n    words = s.split(' ')\\n    ordered_words = []\\n    for word in words:\\n        if word:\\n            ordered_words.append(''.join(sorted(word)))\\n        else:\\n            ordered_words.append('')\\n    return ' '.join(ordered_words)\""}""
  }
]","{""code"":""def anti_shuffle(s):\n    words = s.split(' ')\n    ordered_words = []\n    for word in words:\n        if word:\n            ordered_words.append(''.join(sorted(word)))\n        else:\n            ordered_words.append('')\n    return ' '.join(ordered_words)""}",HumanEval/86,anti_shuffle,"
def anti_shuffle(s):
    """"""
    Write a function that takes a string and returns an ordered version of it.
    Ordered version of string, is a string where all words (separated by space)
    are replaced by a new word where all the characters arranged in
    ascending order based on ascii value.
    Note: You should keep the order of words and blank spaces in the sentence.

    For example:
    anti_shuffle('Hi') returns 'Hi'
    anti_shuffle('hello') returns 'ehllo'
    anti_shuffle('Hello World!!!') returns 'Hello !!!Wdlor'
    """"""
",gpt-4o-mini
"def get_row(lst, x):
    coordinates = []
    for i, row in enumerate(lst):
        for j, value in enumerate(row):
            if value == x:
                coordinates.append((i, j))
    coordinates.sort(key=lambda coord: (coord[0], -coord[1]))
    return coordinates","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef get_row(lst, x):\n    \""\""\""\n    You are given a 2 dimensional data, as a nested lists,\n    which is similar to matrix, however, unlike matrices,\n    each row may contain a different number of columns.\n    Given lst, and integer x, find integers x in the list,\n    and return list of tuples, [(x1, y1), (x2, y2) ...] such that\n    each tuple is a coordinate - (row, columns), starting with 0.\n    Sort coordinates initially by rows in ascending order.\n    Also, sort coordinates of the row by columns in descending order.\n    \n    Examples:\n    get_row([\n      [1,2,3,4,5,6],\n      [1,2,3,4,1,6],\n      [1,2,3,4,5,1]\n    ], 1) == [(0, 0), (1, 4), (1, 0), (2, 5), (2, 0)]\n    get_row([], 1) == []\n    get_row([[], [1], [1, 2, 3]], 3) == [(2, 2)]\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: get_row\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def get_row(lst, x):\\n    coordinates = []\\n    for i, row in enumerate(lst):\\n        for j, value in enumerate(row):\\n            if value == x:\\n                coordinates.append((i, j))\\n    coordinates.sort(key=lambda coord: (coord[0], -coord[1]))\\n    return coordinates\""}""
  }
]","{""code"":""def get_row(lst, x):\n    coordinates = []\n    for i, row in enumerate(lst):\n        for j, value in enumerate(row):\n            if value == x:\n                coordinates.append((i, j))\n    coordinates.sort(key=lambda coord: (coord[0], -coord[1]))\n    return coordinates""}",HumanEval/87,get_row,"
def get_row(lst, x):
    """"""
    You are given a 2 dimensional data, as a nested lists,
    which is similar to matrix, however, unlike matrices,
    each row may contain a different number of columns.
    Given lst, and integer x, find integers x in the list,
    and return list of tuples, [(x1, y1), (x2, y2) ...] such that
    each tuple is a coordinate - (row, columns), starting with 0.
    Sort coordinates initially by rows in ascending order.
    Also, sort coordinates of the row by columns in descending order.
    
    Examples:
    get_row([
      [1,2,3,4,5,6],
      [1,2,3,4,1,6],
      [1,2,3,4,5,1]
    ], 1) == [(0, 0), (1, 4), (1, 0), (2, 5), (2, 0)]
    get_row([], 1) == []
    get_row([[], [1], [1, 2, 3]], 3) == [(2, 2)]
    """"""
",gpt-4o-mini
"def sort_array(array):
    if not array:
        return []
    sum_indices = array[0] + array[-1]
    if sum_indices % 2 == 0:
        return sorted(array, reverse=True)
    else:
        return sorted(array)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef sort_array(array):\n    \""\""\""\n    Given an array of non-negative integers, return a copy of the given array after sorting,\n    you will sort the given array in ascending order if the sum( first index value, last index value) is odd,\n    or sort it in descending order if the sum( first index value, last index value) is even.\n\n    Note:\n    * don't change the given array.\n\n    Examples:\n    * sort_array([]) => []\n    * sort_array([5]) => [5]\n    * sort_array([2, 4, 3, 0, 1, 5]) => [0, 1, 2, 3, 4, 5]\n    * sort_array([2, 4, 3, 0, 1, 5, 6]) => [6, 5, 4, 3, 2, 1, 0]\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: sort_array\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def sort_array(array):\\n    if not array:\\n        return []\\n    sum_indices = array[0] + array[-1]\\n    if sum_indices % 2 == 0:\\n        return sorted(array, reverse=True)\\n    else:\\n        return sorted(array)\""}""
  }
]","{""code"":""def sort_array(array):\n    if not array:\n        return []\n    sum_indices = array[0] + array[-1]\n    if sum_indices % 2 == 0:\n        return sorted(array, reverse=True)\n    else:\n        return sorted(array)""}",HumanEval/88,sort_array,"
def sort_array(array):
    """"""
    Given an array of non-negative integers, return a copy of the given array after sorting,
    you will sort the given array in ascending order if the sum( first index value, last index value) is odd,
    or sort it in descending order if the sum( first index value, last index value) is even.

    Note:
    * don't change the given array.

    Examples:
    * sort_array([]) => []
    * sort_array([5]) => [5]
    * sort_array([2, 4, 3, 0, 1, 5]) => [0, 1, 2, 3, 4, 5]
    * sort_array([2, 4, 3, 0, 1, 5, 6]) => [6, 5, 4, 3, 2, 1, 0]
    """"""
",gpt-4o-mini
"def encrypt(s):
    encrypted = []
    for char in s:
        if char.isalpha():
            # Calculate the new character's ASCII value after shifting
            new_position = (ord(char.lower()) - ord('a') + 4) % 26 + ord('a')
            encrypted.append(chr(new_position).upper() if char.isupper() else chr(new_position))
        else:
            # If the character is not a letter, retain it.
            encrypted.append(char)
    return ''.join(encrypted)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef encrypt(s):\n    \""\""\""Create a function encrypt that takes a string as an argument and\n    returns a string encrypted with the alphabet being rotated. \n    The alphabet should be rotated in a manner such that the letters \n    shift down by two multiplied to two places.\n    For example:\n    encrypt('hi') returns 'lm'\n    encrypt('asdfghjkl') returns 'ewhjklnop'\n    encrypt('gf') returns 'kj'\n    encrypt('et') returns 'ix'\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: encrypt\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def encrypt(s):\\n    encrypted = []\\n    for char in s:\\n        if char.isalpha():\\n            # Calculate the new character's ASCII value after shifting\\n            new_position = (ord(char.lower()) - ord('a') + 4) % 26 + ord('a')\\n            encrypted.append(chr(new_position).upper() if char.isupper() else chr(new_position))\\n        else:\\n            # If the character is not a letter, retain it.\\n            encrypted.append(char)\\n    return ''.join(encrypted)\""}""
  }
]","{""code"":""def encrypt(s):\n    encrypted = []\n    for char in s:\n        if char.isalpha():\n            # Calculate the new character's ASCII value after shifting\n            new_position = (ord(char.lower()) - ord('a') + 4) % 26 + ord('a')\n            encrypted.append(chr(new_position).upper() if char.isupper() else chr(new_position))\n        else:\n            # If the character is not a letter, retain it.\n            encrypted.append(char)\n    return ''.join(encrypted)""}",HumanEval/89,encrypt,"
def encrypt(s):
    """"""Create a function encrypt that takes a string as an argument and
    returns a string encrypted with the alphabet being rotated. 
    The alphabet should be rotated in a manner such that the letters 
    shift down by two multiplied to two places.
    For example:
    encrypt('hi') returns 'lm'
    encrypt('asdfghjkl') returns 'ewhjklnop'
    encrypt('gf') returns 'kj'
    encrypt('et') returns 'ix'
    """"""
",gpt-4o-mini
"def next_smallest(lst):
    unique_elements = list(set(lst))
    if len(unique_elements) < 2:
        return None
    unique_elements.sort()
    return unique_elements[1]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef next_smallest(lst):\n    \""\""\""\n    You are given a list of integers.\n    Write a function next_smallest() that returns the 2nd smallest element of the list.\n    Return None if there is no such element.\n    \n    next_smallest([1, 2, 3, 4, 5]) == 2\n    next_smallest([5, 1, 4, 3, 2]) == 2\n    next_smallest([]) == None\n    next_smallest([1, 1]) == None\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: next_smallest\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def next_smallest(lst):\\n    unique_elements = list(set(lst))\\n    if len(unique_elements) < 2:\\n        return None\\n    unique_elements.sort()\\n    return unique_elements[1]\""}""
  }
]","{""code"":""def next_smallest(lst):\n    unique_elements = list(set(lst))\n    if len(unique_elements) < 2:\n        return None\n    unique_elements.sort()\n    return unique_elements[1]""}",HumanEval/90,next_smallest,"
def next_smallest(lst):
    """"""
    You are given a list of integers.
    Write a function next_smallest() that returns the 2nd smallest element of the list.
    Return None if there is no such element.
    
    next_smallest([1, 2, 3, 4, 5]) == 2
    next_smallest([5, 1, 4, 3, 2]) == 2
    next_smallest([]) == None
    next_smallest([1, 1]) == None
    """"""
",gpt-4o-mini
"def is_bored(S):
    sentences = [sentence.strip() for sentence in S.split('.') + S.split('?') + S.split('!')]
    return sum(1 for sentence in sentences if sentence.lower().startswith('i'))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to complete a function based on the following specification.\n\nFunction signature and docstring:\n\ndef is_bored(S):\n    \""\""\""\n    You'll be given a string of words, and your task is to count the number\n    of boredoms. A boredom is a sentence that starts with the word \""I\"".\n    Sentences are delimited by '.', '?' or '!'.\n   \n    For example:\n    >>> is_bored(\""Hello world\"")\n    0\n    >>> is_bored(\""The sky is blue. The sun is shining. I love this weather\"")\n    1\n    \""\""\""\n\n\nRequirements:\n1. Complete the function implementation that satisfies the docstring requirements\n2. The entry point function name is: is_bored\n3. Write clean, efficient, and well-structured code\n4. Include necessary imports if needed\n5. Ensure the implementation handles edge cases mentioned in the docstring\n6. Do NOT include the function signature again, only provide the implementation body\n7. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def is_bored(S):\\n    sentences = [sentence.strip() for sentence in S.split('.') + S.split('?') + S.split('!')]\\n    return sum(1 for sentence in sentences if sentence.lower().startswith('i'))\""}""
  }
]","{""code"":""def is_bored(S):\n    sentences = [sentence.strip() for sentence in S.split('.') + S.split('?') + S.split('!')]\n    return sum(1 for sentence in sentences if sentence.lower().startswith('i'))""}",HumanEval/91,is_bored,"
def is_bored(S):
    """"""
    You'll be given a string of words, and your task is to count the number
    of boredoms. A boredom is a sentence that starts with the word ""I"".
    Sentences are delimited by '.', '?' or '!'.
   
    For example:
    >>> is_bored(""Hello world"")
    0
    >>> is_bored(""The sky is blue. The sun is shining. I love this weather"")
    1
    """"""
",gpt-4o-mini
